code_commune_INSEE,nom_commune_postal,code_postal,libelle_acheminement,ligne_5,latitude,longitude,code_commune,article,nom_commune,nom_commune_complet,code_departement,nom_departement,code_region,nom_region,id,uid,name,abbreviation,display_name,short_display_name,is_active,link,opponent_libelle_acheminement,opponent_latitude,opponent_longitude,team_location,opponent_location,distance,distance_km,sum_distance,team_summary
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,ANGERS,47.476837416,-0.556125995444,"c(3.86851657896, 43.6134409138)","c(-0.556125995444, 47.476837416)",550510.015135444,550.510015135444,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,REIMS,49.2514906066,4.0402302322,"c(3.86851657896, 43.6134409138)","c(4.0402302322, 49.2514906066)",627061.1238151261,627.0611238151262,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,LORIENT,47.7500486947,-3.37823200917,"c(3.86851657896, 43.6134409138)","c(-3.37823200917, 47.7500486947)",726443.019641086,726.443019641086,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,METZ,49.1081133279,6.1955245421,"c(3.86851657896, 43.6134409138)","c(6.1955245421, 49.1081133279)",636456.3468097941,636.4563468097941,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,LILLE,50.6317183168,3.04783272312,"c(3.86851657896, 43.6134409138)","c(3.04783272312, 50.6317183168)",782850.620755329,782.850620755329,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,LENS,50.4374264148,2.82105851259,"c(3.86851657896, 43.6134409138)","c(2.82105851259, 50.4374264148)",762914.390200455,762.9143902004549,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,CLERMONT FERRAND,45.7856492991,3.11554542903,"c(3.86851657896, 43.6134409138)","c(3.11554542903, 45.7856492991)",248759.321220937,248.759321220937,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,STRASBOURG,48.5712679849,7.76752679517,"c(3.86851657896, 43.6134409138)","c(7.76752679517, 48.5712679849)",627741.59283041,627.74159283041,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,LYON,45.7699284397,4.82922464978,"c(3.86851657896, 43.6134409138)","c(4.82922464978, 45.7699284397)",251523.77957096003,251.52377957096004,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,PARIS,48.8626304852,2.33629344655,"c(3.86851657896, 43.6134409138)","c(2.33629344655, 48.8626304852)",595426.0432022001,595.4260432022,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
34172,MONTPELLIER,34000,MONTPELLIER,NA,43.6134409138,3.86851657896,172,NA,Montpellier,Montpellier,34,Hérault,76,Occitanie,274,s:600~t:274,Montpellier,MONT,Montpellier,Montpellier,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/274.png,MONACO,43.73,7.42,"c(3.86851657896, 43.6134409138)","c(7.42, 43.73)",285911.743921857,285.91174392185695,9679.957045189882,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/274.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Montpellier</span> <br> <span style='font-size: 10px;line-height: 14px;'>9,680  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,NICE,43.7119992661,7.23826889465,"c(-1.68186449144, 48.1119791219)","c(7.23826889465, 43.7119992661)",845070.1939874861,845.070193987486,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,TROYES,48.2967099637,4.07827967525,"c(-1.68186449144, 48.1119791219)","c(4.07827967525, 48.2967099637)",427270.928769501,427.270928769501,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,MARSEILLE,43.2999009436,5.38227869795,"c(-1.68186449144, 48.1119791219)","c(5.38227869795, 43.2999009436)",765690.8364604921,765.6908364604922,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,BREST,48.4004997828,-4.5027907853,"c(-1.68186449144, 48.1119791219)","c(-4.5027907853, 48.4004997828)",211280.908043181,211.280908043181,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,BORDEAUX,44.8572445351,-0.57369678116,"c(-1.68186449144, 48.1119791219)","c(-0.57369678116, 44.8572445351)",371711.46867293405,371.7114686729341,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,MONTPELLIER,43.6134409138,3.86851657896,"c(-1.68186449144, 48.1119791219)","c(3.86851657896, 43.6134409138)",659137.162842684,659.137162842684,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,ST ETIENNE,45.4301235512,4.37913997076,"c(-1.68186449144, 48.1119791219)","c(4.37913997076, 45.4301235512)",549297.8263386401,549.2978263386401,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,"NANTES",47.2316356767,-1.54831008605,"c(-1.68186449144, 48.1119791219)","c(-1.54831008605, 47.2316356767)",98399.28862508132,98.39928862508131,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,ANGERS,47.476837416,-0.556125995444,"c(-1.68186449144, 48.1119791219)","c(-0.556125995444, 47.476837416)",109813.34356321198,109.81334356321199,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,REIMS,49.2514906066,4.0402302322,"c(-1.68186449144, 48.1119791219)","c(4.0402302322, 49.2514906066)",438657.210826763,438.657210826763,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,LORIENT,47.7500486947,-3.37823200917,"c(-1.68186449144, 48.1119791219)","c(-3.37823200917, 47.7500486947)",132634.843956828,132.634843956828,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,METZ,49.1081133279,6.1955245421,"c(-1.68186449144, 48.1119791219)","c(6.1955245421, 49.1081133279)",589355.714792311,589.355714792311,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,LILLE,50.6317183168,3.04783272312,"c(-1.68186449144, 48.1119791219)","c(3.04783272312, 50.6317183168)",442312.74163945403,442.31274163945403,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,LENS,50.4374264148,2.82105851259,"c(-1.68186449144, 48.1119791219)","c(2.82105851259, 50.4374264148)",416502.02717746305,416.50202717746305,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,CLERMONT FERRAND,45.7856492991,3.11554542903,"c(-1.68186449144, 48.1119791219)","c(3.11554542903, 45.7856492991)",446546.021881078,446.54602188107805,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,STRASBOURG,48.5712679849,7.76752679517,"c(-1.68186449144, 48.1119791219)","c(7.76752679517, 48.5712679849)",699819.491961703,699.8194919617031,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,LYON,45.7699284397,4.82922464978,"c(-1.68186449144, 48.1119791219)","c(4.82922464978, 45.7699284397)",558457.7083936989,558.4577083936989,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,PARIS,48.8626304852,2.33629344655,"c(-1.68186449144, 48.1119791219)","c(2.33629344655, 48.8626304852)",307628.406390192,307.62840639019197,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
35238,RENNES,35000,RENNES,NA,48.1119791219,-1.68186449144,238,NA,Rennes,Rennes,35,Ille-et-Vilaine,53,Bretagne,169,s:600~t:169,Stade Rennais,REN,Stade Rennais,Rennes,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/169.png,MONACO,43.73,7.42,"c(-1.68186449144, 48.1119791219)","c(7.42, 43.73)",855311.290905931,855.3112909059311,8924.897415228634,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/169.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Stade Rennais</span> <br> <span style='font-size: 10px;line-height: 14px;'>8,925  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,NICE,43.7119992661,7.23826889465,"c(4.37913997076, 45.4301235512)","c(7.23826889465, 43.7119992661)",296263.82204361004,296.26382204361005,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,TROYES,48.2967099637,4.07827967525,"c(4.37913997076, 45.4301235512)","c(4.07827967525, 48.2967099637)",319569.29032865504,319.56929032865503,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,MARSEILLE,43.2999009436,5.38227869795,"c(4.37913997076, 45.4301235512)","c(5.38227869795, 43.2999009436)",249927.10455260598,249.92710455260598,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,BREST,48.4004997828,-4.5027907853,"c(4.37913997076, 45.4301235512)","c(-4.5027907853, 48.4004997828)",750517.147086619,750.517147086619,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,BORDEAUX,44.8572445351,-0.57369678116,"c(4.37913997076, 45.4301235512)","c(-0.57369678116, 44.8572445351)",393570.0355483251,393.5700355483251,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,MONTPELLIER,43.6134409138,3.86851657896,"c(4.37913997076, 45.4301235512)","c(3.86851657896, 43.6134409138)",206021.33699635597,206.02133699635596,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,RENNES,48.1119791219,-1.68186449144,"c(4.37913997076, 45.4301235512)","c(-1.68186449144, 48.1119791219)",549297.8263386401,549.2978263386401,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
42218,ST ETIENNE,42000,ST ETIENNE,NA,45.4301235512,4.37913997076,218,NA,Saint-Étienne,Saint-Étienne,42,Loire,84,Auvergne-Rhône-Alpes,178,s:600~t:178,Saint-Etienne,ASSE,Saint-Etienne,St. Etienne,TRUE,https://a.espncdn.com/i/teamlogos/soccer/500/178.png,"NANTES",47.2316356767,-1.54831008605,"c(4.37913997076, 45.4301235512)","c(-1.54831008605, 47.2316356767)",497070.8647562969,497.0708647562969,7670.798170353367,"<img src='https://a.espncdn.com/i/teamlogos/soccer/500/178.png' width='20'/><br> <span style='font-family: ""Gotham Black"";'><span style='font-size: 13px;line-height: 14px;'>Saint-Etienne</span> <br> <span style='font-size: 10px;line-height: 14px;'>7,671  Km</span></span>"
